# iteration				N = 1 :			 N = 2 :		    N = 10 : 		 N = 100 :
         553          11.553          5.7436         4.27928       -0.328796
         554        0.594884         4.55182          1.7367       -0.241839
         555        -1.58606        -1.34867       -0.190755       -0.568032
         556        -1.28385        -4.15476       -0.368396       -0.469418
         557        -52.8721        -25.0871        -4.43162        0.157617
         558        -2.80005        -2.26967       -0.580117        -1.88534
         559        -2.84615        -1.85535        -28.4113        -4.22826
         560      -0.0182598        -2.03541        -2.79329       -0.848819
         561        -6.38715         -3.2874       -0.873519        0.547386
         562        -1.84293        -3.27107         11.1943        0.395228
         563        -1.04155        0.600676        0.605717         -12.888
         564         -1.0154       -0.529429          3.1423         2.52183
         565         2.12484        0.619568        0.454694         2.00558
         566       -0.846511       -0.595628         10.2348        0.888824
         567          1.1147         -3.9793        -1.31923       -0.562225
         568        0.352758         1.88026       -0.760606        -5.71113
         569         -2.4863        -1.11149         1.19536        0.969016
         570        -2.02695        -1.42533       -0.414511        -2.53718
         571       -0.454362        -4.12231        0.211057       -0.475501
         572        -2.01389       -0.177379        -5.49943         5.49212
         573        -4.03189        -2.31166        -2.99468       -0.402794
         574         1.30312        0.983907         10.8527         1.51602
         575       -0.265083        -1.37713         0.14458        -1.52382
         576       -0.164802        0.764729        0.266434         0.34292
         577        0.541307       -0.165133        0.303762        -1.37772
         578       -0.314831         6.68784           2.105         1.88354
         579         1.09086        -1.33117        -1.80906        -3.13053
         580        -0.88664          1.3369         4.60238        0.808563
         581          2.2628        0.528023         2.69017         1.36352
         582        -1.06293       -0.923044       -0.858369        0.960727
         583        -14.5054        -7.69998        -1.37037         -2.6748
         584         3.65693          1.1632        -1.52431        0.797321
